ride_type,ride_category,status,tip,surge,duration,distance,pickup_address,dropoff_address,pickup_zip,dropoff_zip,earnings,ride_start,ride_end
UberX,TRIP,COMPLETED,0.0,0.0,1206,6.1,"S Parnell Ave, Chicago, IL 60616-3103, US","417 N Ashland Ave, Chicago, IL 60622, US",60616,60622,9.03,2024-06-19 20:21:31,2024-06-19 20:41:37
UberX,TRIP,COMPLETED,0.0,0.0,1170,6.2,"N Milwaukee Ave, Chicago, IL 60622-2009, US","W 35th St, Chicago, IL 60616, US",60622,60616,10.69,2024-06-19 19:54:47,2024-06-19 20:14:17
UberX,TRIP,COMPLETED,0.0,0.0,549,2.0,"W Belmont Ave, Chicago, IL 60657, US","W McLean Ave, Chicago, IL 60647-4525, US",60657,60647,7.36,2024-06-19 19:43:15,2024-06-19 19:52:24
UberX,TRIP,COMPLETED,0.0,0.0,373,1.4,"W Chicago Ave, Chicago, IL 60622-5127, US","W Huron St, Chicago, IL 60612-1122, US",60622,60612,3.63,2024-06-19 18:36:13,2024-06-19 18:42:26
UberX,TRIP,COMPLETED,0.0,0.0,830,2.7,"E Randolph St, Chicago, IL 60601-3617, US","W Chicago Ave, Chicago, IL 60642, US",60601,60642,10.33,2024-06-19 18:20:35,2024-06-19 18:34:25
UberX,TRIP,COMPLETED,0.0,0.0,1083,7.4,"S Dr Martin Luther King Jr Dr, Chicago, IL 60615, US","N Wabash Ave, Chicago, IL 60601, US",60615,60601,6.87,2024-06-19 18:00:48,2024-06-19 18:18:51
UberX,TRIP,COMPLETED,5.47,0.0,1211,6.7,"N Green St, Chicago, IL 60607, US","S Michigan Ave, Chicago, IL 60653-2117, US",60607,60653,14.35,2024-06-19 17:16:53,2024-06-19 17:37:04
UberX,TRIP,COMPLETED,0.0,0.0,765,2.1,"676 N La Salle Dr, Chicago, IL 60654, US","W Madison St, Chicago, IL 60607-2011, US",60654,60607,6.07,2024-06-19 17:16:47,2024-06-19 17:29:32
UberX,TRIP,COMPLETED,0.0,1.25,1077,3.6,"W Diversey Pkwy, Chicago, IL 60614, US","N State St, Chicago, IL 60654-3831, US",60614,60654,9.87,2024-06-19 16:57:30,2024-06-19 17:15:27
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"300 W Belmont Ave, Chicago, IL 60657, US","300 W Belmont Ave, Chicago, IL 60657, US",60657,60657,0.0,2024-06-19 16:50:51,2024-06-19 16:50:51
UberX,TRIP,COMPLETED,0.0,0.0,1184,5.7,"E Erie St, Chicago, IL 60611-2700, US","S Kedzie Ave, Chicago, IL 60612-3358, US",60611,60612,5.97,2024-06-19 14:52:02,2024-06-19 15:11:46
UberX,TRIP,COMPLETED,0.0,2.0,1343,5.2,"E 33rd St, Chicago, IL 60616, US","N Michigan Ave, Chicago, IL 60611-2500, US",60616,60611,13.44,2024-06-19 14:20:26,2024-06-19 14:42:49
UberX,TRIP,COMPLETED,0.0,1.0,766,3.6,"N La Salle Dr, Chicago, IL 60654-5108, US","S Lake Shore Dr, Chicago, IL 60605, US",60654,60605,7.49,2024-06-19 14:04:55,2024-06-19 14:17:41
UberX,TRIP,COMPLETED,0.0,4.75,1368,5.1,"W Bloomingdale Ave, Chicago, IL 60647-4336, US","W Wacker Dr, Chicago, IL 60606-1232, US",60647,60606,27.1,2024-06-19 13:36:33,2024-06-19 13:59:21
UberX,TRIP,COMPLETED,0.0,0.0,1005,3.7,"N Kilbourn Ave, Chicago, IL 60641-4508, US","N Milwaukee Ave, Chicago, IL 60647-4046, US",60641,60647,6.35,2024-06-19 13:00:34,2024-06-19 13:17:19
UberX,TRIP,COMPLETED,0.0,0.0,1542,4.7,"N California Ave, Chicago, IL 60625, US","N Kenneth Ave, Chicago, IL 60641-4503, US",60625,60641,11.61,2024-06-19 12:26:09,2024-06-19 12:51:51
UberX,TRIP,COMPLETED,0.0,0.0,793,2.0,"N Francisco Ave, Chicago, IL 60659-4801, US","W Sunnyside Ave, Chicago, IL 60625-2114, US",60659,60625,4.54,2024-06-19 12:07:41,2024-06-19 12:20:54
UberX,TRIP,COMPLETED,0.0,0.0,953,0.9,"E Randolph St, Chicago, IL 60601, US","N Lake Shore Dr, Chicago, IL 60611-3455, US",60601,60611,7.21,2024-06-29 22:04:30,2024-06-29 22:20:23
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"E Wacker Dr, Chicago, IL 60601, US","E Wacker Dr, Chicago, IL 60601, US",60601,60601,0.0,2024-06-29 21:57:54,2024-06-29 21:57:54
UberX,TRIP,COMPLETED,3.0,0.0,682,1.0,"N Wells St, Chicago, IL 60654, US","N Wabash Ave, Chicago, IL 60601, US",60654,60601,8.1,2024-06-29 21:47:51,2024-06-29 21:59:13
UberX,TRIP,COMPLETED,0.0,0.0,434,1.0,"W Hubbard St, Chicago, IL 60654, US","W Ontario St, Chicago, IL 60654, US",60654,60654,4.35,2024-06-29 21:42:06,2024-06-29 21:49:20
UberX,TRIP,COMPLETED,0.0,0.0,863,3.5,"N Ashland Ave, Chicago, IL 60614-1105, US","N Jefferson St, Chicago, IL 60661-1222, US",60614,60661,9.33,2024-06-29 21:19:12,2024-06-29 21:33:35
UberX,TRIP,COMPLETED,5.0,0.0,1196,5.9,"W Jackson Blvd, Chicago, IL 60661-5707, US","W Belmont Ave, Chicago, IL 60657-3017, US",60661,60657,15.13,2024-06-29 20:55:29,2024-06-29 21:15:25
UberX,TRIP,COMPLETED,3.0,0.0,587,1.4,"N Dearborn St, Chicago, IL 60654-4812, US","S Canal St, Chicago, IL 60606, US",60654,60606,8.12,2024-06-29 20:43:48,2024-06-29 20:53:35
UberX,TRIP,COMPLETED,0.0,0.0,1308,6.0,"N Milwaukee Ave, Chicago, IL 60647-1337, US","W Hubbard St, Chicago, IL 60654, US",60647,60654,11.94,2024-06-29 20:20:15,2024-06-29 20:42:03
UberX,TRIP,COMPLETED,0.0,0.0,459,1.6,"N Milwaukee Ave, Chicago, IL 60647, US","N Central Park Ave, Chicago, IL 60618, US",60647,60618,4.96,2024-06-29 20:10:31,2024-06-29 20:18:10
UberX,TRIP,COMPLETED,5.0,0.0,872,2.5,"W Armitage Ave, Chicago, IL 60614-4102, US","N Milwaukee Ave, Chicago, IL 60647, US",60614,60647,12.83,2024-06-29 19:55:12,2024-06-29 20:09:44
UberX,TRIP,COMPLETED,0.0,0.0,1651,3.0,"S State St, Chicago, IL 60616-2019, US","Chicago Riverwalk, Chicago, IL 60601, US",60616,60601,12.14,2024-06-29 18:10:05,2024-06-29 18:37:36
UberX,TRIP,COMPLETED,0.0,1.75,1080,3.9,"N Dearborn St, Chicago, IL 60610-2720, US","S Michigan Ave, Chicago, IL 60616, US",60610,60616,11.28,2024-06-29 17:42:27,2024-06-29 18:00:27
UberX,TRIP,COMPLETED,0.0,0.0,2678,9.2,"N Rogers Ave, Chicago, IL 60626-1610, US","N State Pkwy, Chicago, IL 60610-1574, US",60626,60610,16.62,2024-06-29 17:07:37,2024-06-29 17:52:15
UberX,TRIP,COMPLETED,0.0,0.0,1085,4.7,"Touhy Ave, Skokie, IL 60077, US","W Birchwood Ave, Chicago, IL 60626-1703, US",60077,60626,9.88,2024-06-29 16:44:00,2024-06-29 17:02:05
UberX Share,CT,COMPLETED,0.0,0.0,619,2.8,"N McCormick Blvd, Lincolnwood, IL 60712, US","Kirk St, Skokie, IL 60077-3011, US",60712,60077,5.37,2024-06-29 16:31:22,2024-06-29 16:41:41
UberX,TRIP,COMPLETED,5.0,0.0,690,4.0,"N Karlov Ave, Chicago, IL 60630-2805, US","W Touhy Ave, Lincolnwood, IL 60712, US",60630,60712,12.51,2024-06-29 16:13:06,2024-06-29 16:24:36
UberX,TRIP,COMPLETED,0.0,1.5,919,4.5,"N Hamlin Ave, Chicago, IL 60647-1010, US","N Lamon Ave, Chicago, IL 60630-1605, US",60647,60630,12.09,2024-06-29 15:52:33,2024-06-29 16:07:52
UberX,TRIP,COMPLETED,1.0,0.0,686,1.5,"W Diversey Ave, Chicago, IL 60639, US","N Davlin Ct, Chicago, IL 60618-6509, US",60639,60618,5.94,2024-06-29 15:12:44,2024-06-29 15:24:10
UberX,TRIP,COMPLETED,0.0,2.5,1934,6.3,"W Fullerton Pkwy, Chicago, IL 60614-2811, US","W Parker Ave, Chicago, IL 60639-1928, US",60614,60639,13.68,2024-06-29 14:42:33,2024-06-29 15:14:47
Uber Pet,TRIP,COMPLETED,0.0,1.5,506,1.2,"W North Ave, Chicago, IL 60610, US","W Fullerton Pkwy, Chicago, IL 60614, US",60610,60614,8.96,2024-06-29 14:30:39,2024-06-29 14:39:05
UberX,TRIP,COMPLETED,1.0,0.0,821,2.6,"W Webster Ave, Chicago, IL 60614, US","N Wells St, Chicago, IL 60610, US",60614,60610,8.38,2024-06-29 14:14:03,2024-06-29 14:27:44
UberX,TRIP,COMPLETED,3.17,0.0,1304,6.5,"N Clark St, Chicago, IL 60654, US","N Oakley Ave, Chicago, IL 60618-3822, US",60654,60618,14.24,2024-06-28 23:04:32,2024-06-28 23:26:16
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"W Grand Ave, Chicago, IL 60654, US","W Grand Ave, Chicago, IL 60654, US",60654,60654,0.0,2024-06-28 22:59:47,2024-06-28 22:59:47
UberX,TRIP,COMPLETED,0.0,0.0,2318,4.7,"W Wrightwood Ave, Chicago, IL 60614-2514, US","N Dearborn St, Chicago, IL 60654-3941, US",60614,60654,11.62,2024-06-28 22:25:18,2024-06-28 23:03:56
UberX,TRIP,COMPLETED,0.0,0.0,309,1.0,"W Barry Ave, Chicago, IL 60657-8136, US","W Wrightwood Ave, Chicago, IL 60614-2514, US",60657,60614,4.23,2024-06-28 22:13:48,2024-06-28 22:18:57
UberX,TRIP,COMPLETED,1.0,0.0,806,4.0,"N Wells St, Chicago, IL 60610-2525, US","N Lake Shore Dr, Chicago, IL 60657-1900, US",60610,60657,8.0,2024-06-28 21:55:07,2024-06-28 22:08:33
UberX,TRIP,COMPLETED,0.0,0.0,566,1.9,"N Halsted St, Chicago, IL 60614-2443, US","N La Salle Dr, Chicago, IL 60610-1913, US",60614,60610,5.37,2024-06-28 21:38:23,2024-06-28 21:47:49
UberX,TRIP,COMPLETED,3.0,0.0,559,1.9,"W Dakin St, Chicago, IL 60613-2912, US","W Lill Ave, Chicago, IL 60614-2310, US",60613,60614,8.72,2024-06-28 21:23:39,2024-06-28 21:32:58
UberX,TRIP,COMPLETED,0.0,0.0,971,3.0,"W Webster Ave, Chicago, IL 60614, US","N Broadway, Chicago, IL 60613, US",60614,60613,8.02,2024-06-28 21:03:24,2024-06-28 21:19:35
UberX,TRIP,COMPLETED,0.0,0.0,729,2.5,"N Kenmore Ave, Chicago, IL 60657-2216, US","W Cortland St, Chicago, IL 60622, US",60657,60622,6.03,2024-06-28 20:44:51,2024-06-28 20:57:00
UberX,TRIP,COMPLETED,3.0,0.0,507,1.5,"W Wellington Ave, Chicago, IL 60657-4028, US","N Clark St, Chicago, IL 60657, US",60657,60657,8.59,2024-06-28 20:35:06,2024-06-28 20:43:33
Comfort,TRIP,COMPLETED,25.0,3.5,907,3.4,"W Blackhawk St, Chicago, IL 60642-2344, US","W School St, Chicago, IL 60618-6321, US",60642,60618,36.41,2024-06-28 19:26:37,2024-06-28 19:41:44
UberX,TRIP,COMPLETED,3.0,1.75,1166,2.5,"W Fullerton Pkwy, Chicago, IL 60614-2814, US","N Ashland Ave, Chicago, IL 60622, US",60614,60622,11.82,2024-06-28 19:00:52,2024-06-28 19:20:18
UberX,TRIP,COMPLETED,0.0,1.0,1729,4.9,"W Chicago Ave, Chicago, IL 60622-4404, US","N Clark St, Chicago, IL 60614, US",60622,60614,12.52,2024-06-28 18:27:25,2024-06-28 18:56:14
UberX,TRIP,COMPLETED,0.0,0.0,1028,3.4,"W Randolph St, Chicago, IL 60607, US","W Iowa St, Chicago, IL 60622-4577, US",60607,60622,8.27,2024-06-28 18:05:35,2024-06-28 18:22:43
UberX,TRIP,COMPLETED,0.0,0.0,345,1.2,"W Lake St, Chicago, IL 60607, US","W Fulton Market, Chicago, IL 60607, US",60607,60607,4.43,2024-06-28 17:59:56,2024-06-28 18:05:41
UberX,TRIP,COMPLETED,0.0,1.75,885,2.2,"W Huron, Chicago, IL 60654, US","N Ada St, Chicago, IL 60607, US",60654,60607,9.75,2024-06-28 17:43:40,2024-06-28 17:58:25
UberX,TRIP,COMPLETED,3.14,0.0,1113,5.8,"W Waveland Ave, Chicago, IL 60613-4223, US","W Wolf Point Plz, Chicago, IL 60606, US",60613,60606,14.11,2024-06-28 17:02:38,2024-06-28 17:21:11
UberX,TRIP,COMPLETED,0.0,0.0,1269,4.0,"N California Ave, Chicago, IL 60625-3413, US","N Broadway, Chicago, IL 60613, US",60625,60613,10.36,2024-06-28 16:33:01,2024-06-28 16:54:10
UberX,TRIP,COMPLETED,3.0,0.0,458,1.4,"W Berwyn Ave, Chicago, IL 60625-3411, US","W Montrose Ave, Chicago, IL 60618-1537, US",60625,60618,7.34,2024-06-28 16:14:57,2024-06-28 16:22:35
UberX,TRIP,COMPLETED,0.0,0.0,1958,4.6,"N Sheridan Rd, Chicago, IL 60640-2513, US","N Hoyne Ave, Chicago, IL 60659, US",60640,60659,10.72,2024-06-28 15:30:40,2024-06-28 16:03:18
UberX,TRIP,COMPLETED,5.0,0.0,314,0.8,"W Lawrence Ave, Chicago, IL 60640, US","N Broadway St, Chicago, IL 60640, US",60640,60640,8.01,2024-06-28 15:21:08,2024-06-28 15:26:22
UberX,TRIP,COMPLETED,1.0,0.0,169,0.4,"N Sheridan Rd and W Lawrence Ave, Chicago, IL 60640, US","N Sheridan Rd, Chicago, IL 60640, US",60640,60640,4.01,2024-06-28 15:21:01,2024-06-28 15:23:50
Comfort,TRIP,COMPLETED,0.0,1.5,611,4.7,"N McClurg Ct, Chicago, IL 60611-5357, US","Recreation Dr, Chicago, IL 60613, US",60611,60613,12.04,2024-06-26 19:26:23,2024-06-26 19:36:34
UberX Priority,TRIP,COMPLETED,8.55,4.75,1716,5.9,"W Fletcher St, Chicago, IL 60657-3212, US","E Grand Ave, Chicago, IL 60611, US",60657,60611,26.49,2024-06-26 18:51:35,2024-06-26 19:20:11
Comfort,TRIP,COMPLETED,5.0,1.75,762,2.5,"N Elston Ave, Chicago, IL 60614-2905, US","W Surf St, Chicago, IL 60657, US",60614,60657,15.28,2024-06-26 18:27:35,2024-06-26 18:40:17
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"W North Ave, Chicago, IL 60642, US","W North Ave, Chicago, IL 60642, US",60642,60642,0.0,2024-06-26 18:24:50,2024-06-26 18:24:50
UberX,TRIP,COMPLETED,3.0,4.0,651,2.0,"N California Ave, Chicago, IL 60647, US","N Ashland Ave, Chicago, IL 60622, US",60647,60622,12.06,2024-06-26 18:14:38,2024-06-26 18:25:29
UberX,TRIP,COMPLETED,3.0,0.0,442,1.5,"N Avers Ave, Chicago, IL 60647-3421, US","2840 W Armitage Ave, Chicago, IL 60647, US",60647,60647,7.54,2024-06-26 18:00:02,2024-06-26 18:07:24
UberX,TRIP,COMPLETED,0.0,0.0,1601,5.1,"W Sunnyside Ave, Chicago, IL 60640-5312, US","W Fullerton Ave, Chicago, IL 60647, US",60640,60647,11.62,2024-06-26 17:36:54,2024-06-26 18:03:35
UberX,TRIP,COMPLETED,0.0,0.0,558,1.5,"N Kenmore Ave, Chicago, IL 60613-2002, US","N Ravenswood Ave, Chicago, IL 60640-5201, US",60613,60640,4.39,2024-06-26 17:15:03,2024-06-26 17:24:21
UberX,TRIP,COMPLETED,0.0,0.0,1237,4.9,"N Hamlin Ave, Chicago, IL 60618-5210, US","N Sheridan Rd, Chicago, IL 60613-2935, US",60618,60613,9.74,2024-06-26 16:52:26,2024-06-26 17:13:03
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"W Montrose Ave, Chicago, IL 60641, US","W Montrose Ave, Chicago, IL 60641, US",60641,60641,0.0,2024-06-26 16:50:43,2024-06-26 16:50:43
UberX,TRIP,COMPLETED,1.0,1.5,272,0.8,"N Davlin Ct, Chicago, IL 60618-6506, US","N Pulaski Rd, Chicago, IL 60641, US",60618,60641,6.13,2024-06-26 16:40:42,2024-06-26 16:45:14
UberX,TRIP,COMPLETED,3.0,3.0,346,0.9,"N Spaulding Ave, Chicago, IL 60647-0243, US","N Avers Ave, Chicago, IL 60618-6501, US",60647,60618,10.01,2024-06-26 16:34:58,2024-06-26 16:40:44
UberX,TRIP,COMPLETED,0.0,2.25,724,3.0,"N Wolcott Ave, Chicago, IL 60622-3760, US","N Central Park Ave, Chicago, IL 60624-1945, US",60622,60624,8.45,2024-06-26 15:31:40,2024-06-26 15:43:44
UberX,TRIP,COMPLETED,3.0,4.25,1344,3.5,"N Wacker Dr, Chicago, IL 60606-1715, US","W Cortez St, Chicago, IL 60622-3630, US",60606,60622,16.09,2024-06-26 15:22:15,2024-06-26 15:44:39
UberX,TRIP,COMPLETED,1.0,1.25,617,2.0,"W Goethe St, Chicago, IL 60610-2276, US","S Wacker Dr, Chicago, IL 60606-7410, US",60610,60606,9.59,2024-06-26 15:01:41,2024-06-26 15:11:58
UberX,TRIP,COMPLETED,1.0,0.0,1104,7.3,"W Pratt Blvd, Chicago, IL 60626-4403, US","N Lakeshore Dr, Chicago, IL 60610, US",60626,60610,9.38,2024-06-26 14:35:48,2024-06-26 14:54:12
Comfort,TRIP,COMPLETED,1.0,0.0,257,0.8,"N Ravenswood Ave, Chicago, IL 60626, US","N Wayne Ave, Chicago, IL 60626-3718, US",60626,60626,6.46,2024-06-26 14:27:57,2024-06-26 14:32:14
UberX,TRIP,COMPLETED,11.11,1.25,361,1.8,"N Broadway, Chicago, IL 60660, US","N Ashland Blvd, Chicago, IL 60626-3604, US",60660,60626,18.62,2024-06-26 14:17:10,2024-06-26 14:23:11
UberX,TRIP,COMPLETED,0.0,0.0,1851,7.4,"W Addison St, Chicago, IL 60634-4115, US","W Cornelia Ave, Chicago, IL 60657-2515, US",60634,60657,9.0,2024-06-24 19:44:08,2024-06-24 20:14:59
UberX,TRIP,COMPLETED,5.0,0.0,831,3.6,"N Niagara Ave, Chicago, IL 60631-2114, US","N Oconto Ave, Chicago, IL 60634-3510, US",60631,60634,10.48,2024-06-24 19:22:05,2024-06-24 19:35:56
UberX,TRIP,COMPLETED,3.0,0.0,413,1.5,"N Mulligan Ave, Chicago, IL 60630-2923, US","N Northwest Hwy, Chicago, IL 60630, US",60630,60630,8.48,2024-06-24 19:06:31,2024-06-24 19:13:24
UberX,TRIP,COMPLETED,0.0,0.0,987,3.7,"W Giddings St, Chicago, IL 60630-3205, US","W Talcott Ave, Chicago, IL 60631, US",60630,60631,7.44,2024-06-24 18:18:12,2024-06-24 18:34:39
UberX,TRIP,COMPLETED,4.0,0.0,1357,4.1,"W Irving Park Rd, Chicago, IL 60618, US","N Mobile Ave, Chicago, IL 60630-1009, US",60618,60630,14.21,2024-06-24 17:52:54,2024-06-24 18:15:31
UberX,TRIP,COMPLETED,0.0,0.0,650,1.8,"W Diversey Pkwy, Chicago, IL 60614-1111, US","N Fairfield Ave, Chicago, IL 60618-7848, US",60614,60618,7.39,2024-06-24 17:38:05,2024-06-24 17:48:55
UberX,TRIP,COMPLETED,5.0,0.0,290,0.5,"N Clybourn Ave, Chicago, IL 60614, US","W Diversey Pkwy, Chicago, IL 60614-1011, US",60614,60614,9.39,2024-06-24 17:29:38,2024-06-24 17:34:28
UberX,TRIP,COMPLETED,3.0,0.0,1317,3.9,"E Walton St, Chicago, IL 60611, US","N Lincoln Ave, Chicago, IL 60657, US",60611,60657,11.73,2024-06-24 15:59:44,2024-06-24 16:21:41
UberX,TRIP,COMPLETED,0.0,0.0,278,0.5,"N Clark St, Chicago, IL 60610-2818, US","E Chestnut St, Chicago, IL 60611, US",60610,60611,3.01,2024-06-24 15:51:46,2024-06-24 15:56:24
UberX,TRIP,COMPLETED,1.0,0.0,608,3.2,"W Barry Ave, Chicago, IL 60657-5542, US","N Dearborn St, Chicago, IL 60610, US",60657,60610,7.57,2024-06-24 15:39:58,2024-06-24 15:50:06
UberX,TRIP,COMPLETED,2.0,0.0,820,3.0,"N Western Ave, Chicago, IL 60618-4714, US","W Barry Ave, Chicago, IL 60657-5417, US",60618,60657,8.43,2024-06-24 15:24:48,2024-06-24 15:38:28
UberX,TRIP,COMPLETED,5.0,0.0,1217,5.2,"N Greenview Ave, Chicago, IL 60626-4217, US","N Western Ave, Chicago, IL 60618-4714, US",60626,60618,17.38,2024-06-24 15:04:45,2024-06-24 15:25:02
UberX,TRIP,COMPLETED,6.58,6.0,1673,7.7,"W Monroe St, Chicago, IL 60603-5301, US","4108 N Rockwell, Chicago, IL 60618, US",60603,60618,31.43,2024-07-07 18:40:48,2024-07-07 19:08:41
UberX,TRIP,COMPLETED,5.0,1.0,1098,1.6,"E Chicago Ave, Chicago, IL 60611-2027, US","W Adams St, Chicago, IL 60603, US",60611,60603,17.56,2024-07-07 18:15:50,2024-07-07 18:34:08
UberX,TRIP,COMPLETED,0.0,0.0,704,2.5,"W Willow St, Chicago, IL 60614-5122, US","E Chicago Ave, Chicago, IL 60611, US",60614,60611,8.34,2024-07-07 18:06:16,2024-07-07 18:18:00
UberX,TRIP,COMPLETED,0.0,0.0,1992,8.9,"N Clark St, Rogers Park, IL 60626, US","N Vine St, Chicago, IL 60614, US",60626,60614,13.86,2024-07-07 17:28:36,2024-07-07 18:01:48
UberX,TRIP,COMPLETED,0.0,0.0,1088,4.6,"N Paulina St, Chicago, IL 60614-1020, US","S Jefferson St, Chicago, IL 60661, US",60614,60661,8.43,2024-07-07 13:39:08,2024-07-07 13:57:16
UberX,TRIP,COMPLETED,0.0,0.0,858,5.1,"N Winthrop Ave, Chicago, IL 60660-4303, US","W Oakdale Ave, Chicago, IL 60657-4118, US",60660,60657,9.49,2024-07-07 13:22:55,2024-07-07 13:37:13
UberX,TRIP,COMPLETED,0.0,0.0,443,1.3,"N Ashland Ave, Chicago, IL 60626-4107, US","W Thorndale Ave, Chicago, IL 60660-3347, US",60626,60660,4.41,2024-07-07 13:14:17,2024-07-07 13:21:40
UberX,TRIP,COMPLETED,0.0,0.0,927,2.6,"W Washington Blvd, Chicago, IL 60607, US","N la Salle Dr, Chicago, IL 60610, US",60607,60610,8.46,2024-07-06 20:32:46,2024-07-06 20:48:13
UberX,TRIP,COMPLETED,0.0,0.0,1064,2.4,"E Chicago Ave, Chicago, IL 60611, US","Chicago, IL 60607, US",60611,60607,9.36,2024-07-06 20:09:26,2024-07-06 20:27:10
UberX,TRIP,COMPLETED,0.0,0.0,1335,5.2,"N Whipple St, Chicago, IL 60647-5026, US","E Huron St, Chicago, IL 60611-2706, US",60647,60611,12.4,2024-07-06 19:45:10,2024-07-06 20:07:25
UberX,TRIP,COMPLETED,0.0,0.0,891,5.4,"W Van Buren St, Chicago, IL 60607-2819, US","W Lyndale St, Chicago, IL 60647-2824, US",60607,60647,12.08,2024-07-06 19:22:41,2024-07-06 19:37:32
UberX,TRIP,COMPLETED,0.0,0.0,688,2.2,"W Chicago Ave, Chicago, IL 60622-4827, US","W Fulton Market, Chicago, IL 60607, US",60622,60607,6.42,2024-07-06 19:06:34,2024-07-06 19:18:02
UberX,TRIP,COMPLETED,3.0,0.0,415,1.5,"W Division St, Chicago, IL 60622-2885, US","W Chicago Ave, Chicago, IL 60622, US",60622,60622,7.61,2024-07-06 18:55:35,2024-07-06 19:02:30
UberX,TRIP,COMPLETED,3.0,0.0,359,1.4,"N Mozart St, Chicago, IL 60647-3909, US","N California Ave, Chicago, IL 60622, US",60647,60622,7.6,2024-07-06 18:46:11,2024-07-06 18:52:10
UberX,TRIP,COMPLETED,3.0,0.0,837,3.1,"N Troy St, Chicago, IL 60625-4506, US","N Milwaukee Ave, Chicago, IL 60647, US",60625,60647,12.93,2024-07-06 18:27:50,2024-07-06 18:41:47
UberX,TRIP,COMPLETED,0.0,0.0,828,2.9,"W Winnemac Ave, Chicago, IL 60625-1816, US","N Bernard St, Chicago, IL 60625-5302, US",60625,60625,11.21,2024-07-06 18:10:01,2024-07-06 18:23:49
UberX,TRIP,COMPLETED,0.0,0.0,405,2.8,"W Randolph St, Chicago, IL 60607, US","S Leavitt St, Chicago, IL 60612, US",60607,60612,5.13,2024-07-05 22:36:25,2024-07-05 22:43:10
UberX,TRIP,COMPLETED,0.0,0.0,760,1.6,"N Wells St, Chicago, IL 60610-3117, US","N Green St, Chicago, IL 60607, US",60610,60607,5.65,2024-07-05 22:20:06,2024-07-05 22:32:46
UberX,TRIP,COMPLETED,0.0,0.0,670,2.8,"W Randolph St, Chicago, IL 60607, US","N Clark St, Chicago, IL 60610, US",60607,60610,6.03,2024-07-05 22:05:57,2024-07-05 22:17:07
Comfort,TRIP,COMPLETED,0.0,0.0,718,3.1,"W Division St, Chicago, IL 60622, US","W Randolph St, Chicago, IL 60607, US",60622,60607,8.26,2024-07-05 21:52:59,2024-07-05 22:04:57
UberX,TRIP,COMPLETED,0.0,0.0,699,6.0,"E 21st St, Chicago, IL 60616-1703, US","S Sangamon St, Chicago, IL 60621-2238, US",60616,60621,8.08,2024-07-05 21:09:18,2024-07-05 21:20:57
UberX,TRIP,COMPLETED,0.0,0.0,1460,6.2,"N McClurg Ct, Zhījiāgē, IL 60611-5357, US","S Dr Martin Luther King Jr Dr, Chicago, IL 60616, US",60611,60616,12.29,2024-07-05 20:39:20,2024-07-05 21:03:40
UberX,TRIP,COMPLETED,0.0,0.0,569,1.0,"W Superior St, Chicago, IL 60654, US","215 E. Ohio Street, Chicago, IL 60611, US",60654,60611,4.13,2024-07-05 20:29:54,2024-07-05 20:39:23
UberX,TRIP,COMPLETED,3.0,0.0,887,4.1,"N Lake Shore Dr, Chicago, IL 60657-3915, US","N Sedgwick St, Chicago, IL 60654, US",60657,60654,10.29,2024-07-05 20:16:45,2024-07-05 20:31:32
UberX,TRIP,COMPLETED,0.0,0.0,1139,5.1,"N Jefferson St, Chicago, IL 60661-1222, US","N Lake Shore Dr, Chicago, IL 60657, US",60661,60657,9.85,2024-07-05 19:55:15,2024-07-05 20:14:14
UberX,TRIP,COMPLETED,0.0,0.0,733,1.8,"E Jackson Blvd, Chicago, IL 60604, US","W Ontario St, Chicago, IL 60654-5715, US",60604,60654,6.18,2024-07-05 19:30:59,2024-07-05 19:43:12
UberX,TRIP,COMPLETED,0.0,0.0,1934,5.1,"N Milwaukee Ave, Chicago, IL 60647-4058, US","W Monroe St, Chicago, IL 60603-2400, US",60647,60603,12.0,2024-07-05 19:01:29,2024-07-05 19:33:43
UberX,TRIP,COMPLETED,0.0,0.0,1005,3.9,"W Division St, Chicago, IL 60610, US","2840 W Armitage Ave, Chicago, IL 60647, US",60610,60647,9.33,2024-07-05 18:37:40,2024-07-05 18:54:25
UberX,TRIP,COMPLETED,0.0,0.0,850,2.3,"W Madison St, Chicago, IL 60607-2633, US","N Clybourn Ave, Chicago, IL 60610-1095, US",60607,60610,6.48,2024-07-05 18:19:06,2024-07-05 18:33:16
UberX,TRIP,CANCELED,0.0,0.0,0,0.0,"W Randolph St, Chicago, IL 60607, US","W Randolph St, Chicago, IL 60607, US",60607,60607,0.0,2024-07-05 18:18:05,2024-07-05 18:18:05
UberX,TRIP,COMPLETED,0.0,1.25,379,0.7,"S Jefferson St, Chicago, IL 60661, US","W Randolph St, Chicago, IL 60607, US",60661,60607,4.5,2024-07-05 18:11:10,2024-07-05 18:17:29
UberX,TRIP,COMPLETED,0.0,1.25,728,1.8,"N McClurg Ct, Chicago, IL 60611-5358, US","W Madison St, Chicago, IL 60606, US",60611,60606,7.03,2024-07-05 17:54:07,2024-07-05 18:06:15
